filename,T,r,c,g,a,t,avg,avg_ref,tp,tn,fp,fn,bacc,acc,precision,tp_rate/recall,fn_rate/missrate,fp_rate/fall-out,tn_rate/specificity,mcc
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,5,5,60,15,1,mean,mean,13492,15995,22,2525,0.920490728601,0.920490728601,0.998372058606,0.842354997815,0.157645002185,0.0013735406131,0.998626459387,0.8514421528667291,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,5,5,60,15,1,mean,mean,5792,16017,0,10225,0.680807891615,0.680807891615,1.0,0.36161578323,0.63838421677,0.0,1.0,0.46980302738087976,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,5,5,60,15,1,mean,mean,1052,16017,0,14965,0.532840107386,0.532840107386,1.0,0.0656802147718,0.934319785228,0.0,1.0,0.18426936748528888,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,5,5,60,15,1,mean,mean,149,16017,0,15868,0.504651307985,0.504651307985,1.0,0.00930261597053,0.990697384029,0.0,1.0,0.06835966464941212,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,5,5,300,15,1,mean,mean,15673,14312,1465,104,0.950275717817,0.950275717817,0.91451744661,0.993408125753,0.00659187424732,0.0928566901185,0.907143309881,0.9039210338812427,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,5,5,300,15,1,mean,mean,15044,15598,179,733,0.971097166762,0.971097166762,0.988241476713,0.953539963238,0.0464600367624,0.0113456297141,0.988654370286,0.9427757442217192,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,5,5,300,15,1,mean,mean,12558,15758,19,3219,0.897382265323,0.897382265323,0.998489305876,0.795968815364,0.204031184636,0.00120428471826,0.998795715282,0.8116346754745665,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,5,5,300,15,1,mean,mean,6299,15777,0,9478,0.699626037903,0.699626037903,1.0,0.399252075807,0.600747924193,0.0,1.0,0.49941561573121723,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,5,5,300,15,1,mean,mean,1613,15777,0,14164,0.55111871712,0.55111871712,1.0,0.10223743424,0.89776256576,0.0,1.0,0.23210475252584842,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,5,5,300,15,1,mean,mean,235,15777,0,15542,0.507447550231,0.507447550231,1.0,0.0148951004627,0.985104899537,0.0,1.0,0.08662235520472737,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,1,1,5,2,1,mean,mean,15835,14999,1081,245,0.958768656716,0.958768656716,0.936096003783,0.984763681592,0.015236318408,0.0672263681592,0.932773631841,0.9187798686862705,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,1,1,5,2,1,mean,mean,15579,15675,405,501,0.971828358209,0.971828358209,0.974662162162,0.968843283582,0.0311567164179,0.0251865671642,0.974813432836,0.9436735340956651,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,1,1,5,2,1,mean,mean,15180,15928,152,900,0.967288557214,0.967288557214,0.990086094443,0.944029850746,0.0559701492537,0.00945273631841,0.990547263682,0.9355899099457339,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,1,1,5,2,1,mean,mean,13562,15983,97,2518,0.918687810945,0.918687810945,0.992898455231,0.843407960199,0.156592039801,0.00603233830846,0.993967661692,0.8470309971627996,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,1,1,5,2,1,mean,mean,4590,15999,81,11490,0.640205223881,0.640205223881,0.982658959538,0.285447761194,0.714552238806,0.00503731343284,0.994962686567,0.39792005780998546,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,1,1,5,2,1,mean,mean,964,16025,55,15116,0.528264925373,0.528264925373,0.946025515211,0.0599502487562,0.940049751244,0.00342039800995,0.99657960199,0.1613654353332553,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,1,1,10,2,1,mean,mean,15823,14863,1212,252,0.954463452566,0.954463452566,0.928852362783,0.98432348367,0.0156765163297,0.0753965785381,0.924603421462,0.9105520910423058,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,1,1,10,2,1,mean,mean,15568,15680,395,507,0.971944012442,0.971944012442,0.97525527783,0.968460342146,0.0315396578538,0.0245723172628,0.975427682737,0.9439109356897235,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,1,1,10,2,1,mean,mean,15151,15926,149,924,0.966625194401,0.966625194401,0.990261437908,0.942519440124,0.0574805598756,0.00926905132193,0.990730948678,0.9343368832783997,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,1,1,10,2,1,mean,mean,13299,15979,96,2776,0.91066874028,0.91066874028,0.992833146697,0.827309486781,0.172690513219,0.00597200622084,0.994027993779,0.8329956434606657,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,1,1,10,2,1,mean,mean,4810,16003,72,11265,0.647371695179,0.647371695179,0.985251945924,0.299222395023,0.700777604977,0.00447900466563,0.995520995334,0.41064782429865077,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,1,1,10,2,1,mean,mean,1060,16022,53,15015,0.53132192846,0.53132192846,0.952380952381,0.0659409020218,0.934059097978,0.00329704510109,0.996702954899,0.17133339487713323,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,1,1,60,2,1,mean,mean,15789,14624,1401,236,0.948923556942,0.948923556942,0.9184991274,0.98527301092,0.0147269890796,0.0874258970359,0.912574102964,0.9002291801088984,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,1,1,60,2,1,mean,mean,15509,15589,436,516,0.970296411856,0.970296411856,0.972656005017,0.967800312012,0.0321996879875,0.0272074882995,0.9727925117,0.9406045446863561,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,1,1,60,2,1,mean,mean,14996,15866,159,1029,0.962932917317,0.962932917317,0.989508413065,0.935787831513,0.0642121684867,0.00992199687988,0.99007800312,0.9272333172934752,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,1,1,60,2,1,mean,mean,12759,15926,99,3266,0.895007800312,0.895007800312,0.992300513299,0.796193447738,0.203806552262,0.00617784711388,0.993822152886,0.8059106175923093,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,1,1,60,2,1,mean,mean,5178,15945,80,10847,0.659063962559,0.659063962559,0.984785089388,0.323120124805,0.676879875195,0.00499219968799,0.995007800312,0.42952354266204584,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,1,1,60,2,1,mean,mean,1235,15964,61,14790,0.536630265211,0.536630265211,0.952932098765,0.0770670826833,0.922932917317,0.00380655226209,0.996193447738,0.18595796766428252,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,1,1,300,2,1,mean,mean,15546,13986,1799,239,0.935445042762,0.935445042762,0.896281349092,0.984859043396,0.0151409566044,0.113968957871,0.886031042129,0.8751744756776384,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,1,1,300,2,1,mean,mean,15251,15311,474,534,0.968070953437,0.968070953437,0.969856915739,0.966170414951,0.0338295850491,0.0300285080773,0.969971491923,0.9361486697231621,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,1,1,300,2,1,mean,mean,14452,15618,167,1333,0.952486537852,0.952486537852,0.988576510021,0.915552739943,0.084447260057,0.0105796642382,0.989420335762,0.9074521829911607,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,1,1,300,2,1,mean,mean,11847,15687,98,3938,0.872157111182,0.872157111182,0.991795730431,0.750522648084,0.249477351916,0.00620842572062,0.993791574279,0.7673667796136167,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,1,1,300,2,1,mean,mean,5825,15705,80,9960,0.681976560025,0.681976560025,0.986452159187,0.36902122268,0.63097877732,0.00506810262908,0.994931897371,0.46666953224998065,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,1,1,300,2,1,mean,mean,1671,15731,54,14114,0.551219512195,0.551219512195,0.968695652174,0.105859993665,0.894140006335,0.00342096927463,0.996579030725,0.22536147610314858,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,2,2,5,2,1,mean,mean,15975,15049,1029,103,0.964796616495,0.964796616495,0.9394848271,0.993593730564,0.0064062694365,0.0640004975743,0.935999502426,0.9311388538684071,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,2,2,5,2,1,mean,mean,15845,15820,258,233,0.984730687897,0.984730687897,0.983978140719,0.98550814778,0.0144918522204,0.0160467719866,0.983953228013,0.9694625477651054,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,2,2,5,2,1,mean,mean,15244,15944,134,834,0.969896753328,0.969896753328,0.991286253089,0.948127876602,0.0518721233984,0.00833436994651,0.991665630053,0.9406854811336078,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,2,2,5,2,1,mean,mean,13304,16018,60,2774,0.911867147655,0.911867147655,0.99551032625,0.827466102749,0.172533897251,0.00373180743874,0.996268192561,0.8357270066954271,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,2,2,5,2,1,mean,mean,4565,16064,14,11513,0.641528797114,0.641528797114,0.996942563879,0.283928349297,0.716071650703,0.000870755069038,0.999129244931,0.4049934544774651,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,2,2,5,2,1,mean,mean,860,16074,4,15218,0.526620226396,0.526620226396,0.99537037037,0.0534892399552,0.946510760045,0.000248787162582,0.999751212837,0.16462668482300236,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,2,2,10,2,1,mean,mean,15989,14946,1127,84,0.962328127916,0.962328127916,0.934155176443,0.994773844335,0.00522615566478,0.0701175885025,0.929882411498,0.9266092424874194,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,2,2,10,2,1,mean,mean,15826,15823,250,247,0.984539289492,0.984539289492,0.984448867878,0.9846326137,0.0153673863,0.0155540347166,0.984445965283,0.9690785958635899,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,2,2,10,2,1,mean,mean,15175,15957,116,898,0.968456417595,0.968456417595,0.992413838205,0.944129907298,0.055870092702,0.0072170721085,0.992782927891,0.93802369861102,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,2,2,10,2,1,mean,mean,13098,16018,55,2975,0.905742549617,0.905742549617,0.995818444461,0.814906986872,0.185093013128,0.00342188763765,0.996578112362,0.8252172545469759,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,2,2,10,2,1,mean,mean,4814,16063,10,11259,0.649443165557,0.649443165557,0.997927031509,0.299508492503,0.700491507497,0.000622161388664,0.999377838611,0.41844955049116733,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,2,2,10,2,1,mean,mean,999,16070,3,15074,0.530983637155,0.530983637155,0.997005988024,0.0621539227276,0.937846077272,0.000186648416599,0.999813351583,0.17829463792745426,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,2,2,60,2,1,mean,mean,15924,14697,1326,99,0.955532671784,0.955532671784,0.923130434783,0.993821381764,0.00617861823629,0.0827560381951,0.917243961805,0.9137484395208307,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,2,2,60,2,1,mean,mean,15747,15714,309,276,0.981744991575,0.981744991575,0.980754857997,0.982774761281,0.0172252387193,0.0192847781314,0.980715221869,0.9634920265747021,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,2,2,60,2,1,mean,mean,15076,15886,137,947,0.966173625413,0.966173625413,0.99099454414,0.940897459901,0.0591025400986,0.00855020907446,0.991449790926,0.9335408635514332,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,2,2,60,2,1,mean,mean,12642,15966,57,3381,0.892716719715,0.892716719715,0.995511457595,0.788990825688,0.211009174312,0.00355738625726,0.996442613743,0.802900341174085,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,2,2,60,2,1,mean,mean,5153,16008,15,10870,0.660332022717,0.660332022717,0.99709752322,0.321600199713,0.678399800287,0.000936154278225,0.999063845722,0.4359476818391691,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,2,2,60,2,1,mean,mean,1166,16015,8,14857,0.536135555139,0.536135555139,0.993185689949,0.0727703925607,0.927229607439,0.00049928228172,0.999500717718,0.19234997232353476,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,2,2,300,2,1,mean,mean,15675,14020,1763,108,0.940727364886,0.940727364886,0.898898956302,0.99315719445,0.00684280555028,0.111702464677,0.888297535323,0.8863411021017326,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,2,2,300,2,1,mean,mean,15448,15449,334,335,0.978806310587,0.978806310587,0.978836649347,0.978774630932,0.021225369068,0.0211620097573,0.978837990243,0.9576126230968027,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,2,2,300,2,1,mean,mean,14527,15651,132,1256,0.956028638408,0.956028638408,0.990995292994,0.920420705823,0.0795792941773,0.00836342900589,0.991636570994,0.9143789518829082,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,2,2,300,2,1,mean,mean,11745,15727,56,4038,0.870303491098,0.870303491098,0.995254639437,0.744155103592,0.255844896408,0.00354812139644,0.996451878604,0.7653666671119358,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,2,2,300,2,1,mean,mean,5800,15768,15,9983,0.683266806057,0.683266806057,0.997420464316,0.367484001774,0.632515998226,0.00095038965976,0.99904961034,0.4727499094448994,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,2,2,300,2,1,mean,mean,1611,15780,3,14172,0.550940885763,0.550940885763,0.998141263941,0.102071849458,0.897928150542,0.000190077931952,0.999809922068,0.2312710998136131,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,3,3,5,2,1,mean,mean,16048,15208,868,28,0.972132371237,0.972132371237,0.94868763301,0.998258273202,0.00174172679771,0.053993530729,0.946006469271,0.9455564279303554,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,3,3,5,2,1,mean,mean,15916,15847,229,160,0.987901219209,0.987901219209,0.985816042118,0.990047275442,0.00995272455835,0.0142448370241,0.985755162976,0.9758114267699001,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,3,3,5,2,1,mean,mean,15454,16016,60,622,0.978788255785,0.978788255785,0.996132525461,0.961308783279,0.0386912167206,0.00373227170938,0.996267728291,0.9581621889092695,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,3,3,5,2,1,mean,mean,13213,16064,12,2863,0.910580990296,0.910580990296,0.999092627599,0.821908434934,0.178091565066,0.000746454341876,0.999253545658,0.8343880962788713,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,3,3,5,2,1,mean,mean,4560,16072,4,11516,0.641701915899,0.641701915899,0.999123575811,0.283652649913,0.716347350087,0.000248818113959,0.999751181886,0.4060231431390335,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,3,3,5,2,1,mean,mean,771,16074,2,15305,0.523917641204,0.523917641204,0.997412677878,0.0479596914655,0.952040308534,0.000124409056979,0.999875590943,0.15614103120318606,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,3,3,10,2,1,mean,mean,16045,15102,969,26,0.969043618941,0.969043618941,0.943046902551,0.99838217908,0.00161782091967,0.0602949411984,0.939705058802,0.9397063392780669,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,3,3,10,2,1,mean,mean,15934,15863,208,137,0.989266380437,0.989266380437,0.987114360055,0.991475328231,0.00852467176902,0.0129425673574,0.987057432643,0.9785423104174725,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,3,3,10,2,1,mean,mean,15419,16030,41,652,0.978439425051,0.978439425051,0.997347994825,0.959430029245,0.0405699707548,0.00255117914255,0.997448820857,0.9575711506843684,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,3,3,10,2,1,mean,mean,13021,16059,12,3050,0.904735237384,0.904735237384,0.999079260339,0.810217161347,0.189782838653,0.000746686578309,0.999253313422,0.8243330945605555,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,3,3,10,2,1,mean,mean,4762,16069,2,11309,0.648092838031,0.648092838031,0.999580184719,0.296310123826,0.703689876174,0.000124447763051,0.999875552237,0.41679280836690535,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,3,3,10,2,1,mean,mean,866,16070,1,15205,0.52691182876,0.52691182876,0.998846597463,0.0538858814013,0.946114118599,6.22238815258e-05,0.999937776118,0.16611463625347014,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,3,3,60,2,1,mean,mean,15979,14877,1144,42,0.962986080769,0.962986080769,0.93318927758,0.997378440796,0.00262155920355,0.0714062792585,0.928593720742,0.9281705089686122,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,3,3,60,2,1,mean,mean,15830,15737,284,191,0.985175706885,0.985175706885,0.982375574035,0.988078147431,0.0119218525685,0.0177267336621,0.982273266338,0.9703677629759339,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,3,3,60,2,1,mean,mean,15263,15961,60,758,0.974471006804,0.974471006804,0.996084317692,0.952687098184,0.0473129018164,0.00374508457649,0.996254915424,0.9498439171458863,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,3,3,60,2,1,mean,mean,12607,16000,21,3414,0.892796953998,0.892796953998,0.998337028825,0.786904687598,0.213095312402,0.00131077960177,0.998689220398,0.8038276263403537,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,3,3,60,2,1,mean,mean,5069,16016,5,10952,0.658042569128,0.658042569128,0.999014584155,0.316397228637,0.683602771363,0.000312090381374,0.999687909619,0.43290648914242874,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,3,3,60,2,1,mean,mean,1041,16019,2,14980,0.532426190625,0.532426190625,0.998082454458,0.0649772174022,0.935022782598,0.00012483615255,0.999875163847,0.18272566507878488,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,3,3,300,2,1,mean,mean,15732,14133,1648,49,0.946232811609,0.946232811609,0.905178365938,0.996895000317,0.00310499968316,0.104429377099,0.895570622901,0.8970825106230303,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,3,3,300,2,1,mean,mean,15545,15484,297,236,0.983112603764,0.983112603764,0.981252367125,0.985045307648,0.0149546923516,0.0188201001204,0.98117989988,0.9662324259765827,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,3,3,300,2,1,mean,mean,14660,15704,77,1121,0.962042963057,0.962042963057,0.994775055982,0.92896521133,0.0710347886699,0.0048792852164,0.995120714784,0.9261147423850157,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,3,3,300,2,1,mean,mean,11784,15764,17,3997,0.872821747671,0.872821747671,0.998559444115,0.746720740131,0.253279259869,0.00107724478804,0.998922755212,0.7705518885413087,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,3,3,300,2,1,mean,mean,5745,15777,4,10036,0.681895950827,0.681895950827,0.999304226822,0.364045371016,0.635954628984,0.000253469361891,0.999746530638,0.4712725581407387,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,3,3,300,2,1,mean,mean,1506,15777,4,14275,0.547588872695,0.547588872695,0.997350993377,0.0954312147519,0.904568785248,0.000253469361891,0.999746530638,0.22296914522271538,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,4,4,5,2,1,mean,mean,16057,15303,771,17,0.975488366306,0.975488366306,0.954183503684,0.99894239144,0.00105760856041,0.0479656588279,0.952034341172,0.9520247104242217,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,4,4,5,2,1,mean,mean,16004,15916,158,70,0.992907801418,0.992907801418,0.99022398218,0.995645141222,0.00435485877815,0.00982953838497,0.990170461615,0.9858303766591767,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,4,4,5,2,1,mean,mean,15577,16049,25,497,0.983762597984,0.983762597984,0.998397641328,0.969080502675,0.0309194973249,0.00155530670648,0.998444693294,0.9679425929682994,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,4,4,5,2,1,mean,mean,13203,16069,5,2871,0.910538758243,0.910538758243,0.999621441551,0.821388577828,0.178611422172,0.000311061341297,0.999688938659,0.8344486311410345,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,4,4,5,2,1,mean,mean,4526,16074,0,11548,0.640786363071,0.640786363071,1.0,0.281572726142,0.718427273858,0.0,1.0,0.4047899433897726,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,4,4,5,2,1,mean,mean,683,16074,0,15391,0.521245489611,0.521245489611,1.0,0.0424909792211,0.957509020779,0.0,1.0,0.14733179626829201,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,4,4,10,2,1,mean,mean,16054,15194,875,15,0.97230692638,0.97230692638,0.948313544805,0.999066525608,0.000933474391686,0.0544526728483,0.945547327152,0.9459695968075538,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,4,4,10,2,1,mean,mean,15996,15919,150,73,0.993061173688,0.993061173688,0.990709773318,0.995457091294,0.0045429087062,0.00933474391686,0.990665256083,0.9861336690871126,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,4,4,10,2,1,mean,mean,15523,16050,19,546,0.982419565623,0.982419565623,0.998777506112,0.966021532143,0.0339784678574,0.00118240089614,0.998817599104,0.9653584320021319,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,4,4,10,2,1,mean,mean,13051,16067,2,3018,0.90603024457,0.90603024457,0.999846778518,0.812184952393,0.187815047607,0.000124463252225,0.999875536748,0.8267533816611362,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,4,4,10,2,1,mean,mean,4697,16069,0,11372,0.646150973925,0.646150973925,1.0,0.29230194785,0.70769805215,0.0,1.0,0.4137236173037339,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,4,4,10,2,1,mean,mean,776,16069,0,15293,0.524145870932,0.524145870932,1.0,0.0482917418632,0.951708258137,0.0,1.0,0.15730009517266758,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,4,4,60,2,1,mean,mean,15999,14958,1061,20,0.966258817654,0.966258817654,0.937807737397,0.998751482614,0.0012485173856,0.0662338473063,0.933766152694,0.9344929483606652,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,4,4,60,2,1,mean,mean,15898,15813,206,121,0.989793370373,0.989793370373,0.987208147044,0.992446469817,0.00755353018291,0.0128597290717,0.987140270928,0.9796005315346289,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,4,4,60,2,1,mean,mean,15371,15982,37,648,0.978619139772,0.978619139772,0.997598650052,0.959548036706,0.0404519632936,0.00230975716337,0.997690242837,0.9579353486945513,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,4,4,60,2,1,mean,mean,12637,16012,7,3382,0.894219364505,0.894219364505,0.999446377729,0.788875710094,0.211124289906,0.000436981084962,0.999563018915,0.8065427864933433,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,4,4,60,2,1,mean,mean,5052,16019,0,10967,0.657687745802,0.657687745802,1.0,0.315375491604,0.684624508396,0.0,1.0,0.43267560830292573,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,4,4,60,2,1,mean,mean,965,16019,0,15054,0.530120481928,0.530120481928,1.0,0.0602409638554,0.939759036145,0.0,1.0,0.17622684421256035,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,4,4,300,2,1,mean,mean,15747,14213,1566,32,0.949363077508,0.949363077508,0.909547738693,0.997971988085,0.00202801191457,0.0992458330693,0.900754166931,0.9030035667405166,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,4,4,300,2,1,mean,mean,15599,15551,228,180,0.987071424045,0.987071424045,0.985594237695,0.988592432981,0.0114075670195,0.0144495848913,0.985550415109,0.9741473554174851,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,4,4,300,2,1,mean,mean,14757,15740,39,1022,0.966379364979,0.966379364979,0.997364152474,0.935230369478,0.0647696305216,0.00247163952088,0.997528360479,0.9345740524966094,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,4,4,300,2,1,mean,mean,11848,15773,6,3931,0.875245579568,0.875245579568,0.999493841741,0.75087141137,0.24912858863,0.000380252233982,0.999619747766,0.7748460008284932,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,4,4,300,2,1,mean,mean,5633,15779,0,10146,0.678496736168,0.678496736168,1.0,0.356993472337,0.643006527663,0.0,1.0,0.4661336902272767,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,4,4,300,2,1,mean,mean,1410,15779,0,14369,0.544679637493,0.544679637493,1.0,0.0893592749857,0.910640725014,0.0,1.0,0.21626204381137298,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,5,5,5,2,1,mean,mean,16064,15365,707,8,0.977756346441,0.977756346441,0.957843897204,0.99950223992,0.000497760079642,0.0439895470383,0.956010452962,0.9564176700372693,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,5,5,5,2,1,mean,mean,16020,15969,103,52,0.995177949228,0.995177949228,0.993611610742,0.996764559482,0.00323544051767,0.00640866102539,0.993591338975,0.9903608846039818,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,5,5,5,2,1,mean,mean,15678,16062,10,394,0.987431557989,0.987431557989,0.999362570117,0.975485316078,0.0245146839223,0.000622200099552,0.9993777999,0.9751414858511602,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,5,5,5,2,1,mean,mean,13242,16071,1,2830,0.911927575908,0.911927575908,0.999924488409,0.823917371827,0.176082628173,6.22200099551e-05,0.99993777999,0.8369224254285427,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,5,5,5,2,1,mean,mean,4466,16072,0,11606,0.63893728223,0.63893728223,1.0,0.27787456446,0.72212543554,0.0,1.0,0.40169091261401696,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,5,5,5,2,1,mean,mean,602,16072,0,15470,0.518728222997,0.518728222997,1.0,0.037456445993,0.962543554007,0.0,1.0,0.1381508724536265,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,5,5,10,2,1,mean,mean,16058,15291,776,9,0.975571046244,0.975571046244,0.95390281573,0.999439845646,0.000560154353644,0.0482977531586,0.951702246841,0.952227716901211,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,5,5,10,2,1,mean,mean,16019,15976,91,48,0.995674363602,0.995674363602,0.994351334575,0.997012510114,0.0029874898861,0.00566378290907,0.994336217091,0.9913522775135116,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,5,5,10,2,1,mean,mean,15646,16060,7,421,0.986680774258,0.986680774258,0.99955280138,0.973797224124,0.026202775876,0.00043567560839,0.999564324392,0.9736848380242942,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,5,5,10,2,1,mean,mean,13124,16067,0,2943,0.908414763179,0.908414763179,1.0,0.816829526358,0.183170473642,0.0,1.0,0.8308871690176021,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,5,5,10,2,1,mean,mean,4593,16067,0,11474,0.642932719238,0.642932719238,1.0,0.285865438476,0.714134561524,0.0,1.0,0.40837426901012924,
